body,title,id,snapshot_id
"['clojure', 'specific', 'gpt', 'mode', 'nice', 'context', 'switching', 'chat', 'openai', 'com', 'instance', 'send', 'buffer', 'form', 'prompt', 'gpt', 'produce', 'new', 'merge', 'stuff', 'suggest', 'stuff', 'adapt', 'level', 'require', 'form', 'fairly', 'cumbersome', 'response', 'new', 'content', 'clj', 'file', 'exist', 'suggest', 'content', 'buffer', 'content', 'replace', 'hit', 'save', 'happy', 'bit', 'context', 'send', 'project', 'clj', 'dep', 'edn', 'know', 'library', 'prefer', 'know', 'maybe', 'clj', 'file', 'obvious', 'concern', 'like', 'gpt', 'allow', 'file', 'project', 'root', 'poc', 'session', 'https', 'chat', 'openai', 'com', 'share', 'way', 'think', 'implement', 'cider', 'nrepl', 'level', 'stuff', 'clojure', 'backend', 'pure', 'elisp', 'impl', 'build', 'context', 'directly', 'inspect', 'file', 'pwd', 'classpath', 'build', 'advanced', 'http', 'request', 'include', 'send', 'receive', 'file', 'overall', 'great', 'ease', 'testability', 'intrincate', 'feature', 'like', 'dynamic', 'prompt', 'generation', 'mention', 'client', 'impl', 'simple', 'replace', 'buffer', 'agnostic', 'backend', 'leave', 'choice', 'open', 'detailed', 'client', 'thought']",['cidergpt'],-9170488658718839383,9
"['look', 'guidance', 'follow', 'class', 'define', 'store', 'item', 'csharp', 'public', 'class', 'book', 'itabledata', 'public', 'string', 'set', 'public', 'idictionary', 'string', 'object', 'metadata', 'set', 'tablecontroller', 'type', 'book', 'return', 'record', 'metadata', 'odata', 'spec', 'able', 'query', 'subdocument', 'filter', 'metadata', 'reviewcount', 'query', 'fail', 'support', 'right', 'basically', 'try', 'replicate', 'https', 'learn', 'microsoft', 'com', 'aspnet', 'web', 'api', 'overview', 'odata', 'support', 'aspnet', 'web', 'api', 'odata', 'use', 'open', 'type', 'odata', 'query', 'metadata']","['odata', 'dynamic', 'property', 'query']",3803495412979643859,9
"['improvement', 'weekend', 'start', 'path', 'singularity', 'achieve', 'milestone', 'bootstrappe', 'gpt', 'engineer', 'let', 'right', 'prompt', 'generate', 'version', 'gpt', 'engineer', 'changelog', 'want', 'outside', 'world', 'progress', 'changelog', 'ask', 'interested', 'release', 'changelog', 'example', 'thing', 'great', 'announcement', 'fast', 'feedback', 'loop', 'automatic', 'execution', 'fast', 'feedbackloop', 'interactive', 'clarification', 'step', 'optional', 'contributor', 'ergonomic', 'configurable', 'step', 'generation', 'process', 'fast', 'iteration', 'autoformatte', 'pre', 'commit', 'hook', 'pyproject', 'configuration', 'improve', 'performance', 'generation', 'specification', 'start', 'self', 'reflection', 'test', 'drive', 'development', 'workflow', 'guarantee', 'stability', 'benchmark', 'game', 'benchmark', 'evaluate', 'progress', 'able', 'prove', 'gpt', 'engineer', 'good', 'virtual', 'programmer', 'project', 'welcome', 'try', 'beat', 'send', 'antonosika', 'https', 'twitter', 'com', 'antonosika', 'message', 'interested', 'write', 'changelog', 'example', 'link', 'format', 'like', 'use']","['great', 'progress', 'help', 'collect', 'write', 'changelog']",-6253444170630191772,2
"['description', 'totally', 'new', 'quarto', 'librarian', 'assist', 'prof', 'book', 'write', 'markdown', 'use', 'studio', 'example', 'plot', 'code', 'estimate', 'datum', 'frame', 'estimate', 'rep', 'type', 'rep', 'runif', 'max', 'estimate', 'mean', 'estimate', 'sqrt', 'mean', 'estimate', 'max', 'estimate', 'rep', 'tml', 'estimate', 'type', 'factor', 'estimate', 'type', 'ggplot', 'estimate', 'aes', 'estimate', 'colour', 'type', 'group', 'type', 'geom_density', 'size', 'geom_boxploth', 'aes', 'estimate', 'colour', 'type', 'group', 'type', 'integer', 'type', 'notch', 'true', 'xlab', 'estimate', 'ylab', 'empirical', 'density', 'estimate']","['plot', 'display', 'fullpage', 'render', 'book']",25114023635349894,7
"['ともきのコードをチャットgptに聞いてみたので見てみて', 'https', 'chat', 'openai', 'com', 'share']","['chat', 'gptに聞いてみた']",-3539745482277168965,9
"['feel', 'free', 'share', 'poll', 'close', 'june', 'est', 'ensure', 'update', 'doc', 'ietf', 'working', 'group', 'wglc', 'discussion', 'context', 'choice', 'https', 'github', 'com', 'ietf', 'uuidrev', 'issue', 'https', 'github', 'com', 'ietf', 'uuidrev', 'issue', 'https', 'github', 'com', 'ietf', 'draft', 'issue', 'edit', 'bit', 'set', 'remain', 'nil', 'uuid', 'old', 'definition', 'define', 'sample', 'jdknezek', 'daegalus', 'chrylis', 'mikemix', 'kurtthevike', 'sprql', 'kjmph', 'matrixai', 'kripod', 'karwa', 'mareek', 'oittaa', 'jakwing', 'fabiolimace', 'liosk', 'theckman', 'kjmph', 'iology', 'baermitumlaut', 'diananite', 'jakwing', 'nicolas', 'grekas', 'mlhamel', 'bradleypeabody', 'mcr', 'martinthomson', 'jimfenton', 'petere', 'astiob', 'diananite', 'crutchcorn', 'broofa']","['uuid', 'bit', 'set', 'ffffffff', 'ffff', 'ffff', 'ffff', 'ffffffffffff']",9066404289062448652,9
"['instal', 'python', 'run', 'new', 'docker', 'container', 'demo', 'https', 'chat', 'openai', 'com', 'share', 'image', 'description', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'list', 'file', 'png', 'list', 'file', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'problem', 'solve', 'png', 'python', 'find', 'chatgpt', 'offer', 'install', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'instal', 'package', 'png', 'instal', 'python', 'local', 'container', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'pull', 'node', 'image', 'png', 'pull', 'late', 'node', 'docker', 'image', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'run', 'python', 'png', 'run', 'python', 'local', 'container', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'run', 'docker', 'png', 'run', 'node', 'new', 'docker', 'container']","['demo', 'example', 'thread', 'share', 'pandora']",2006588039479725369,2
"['look', 'guidance', 'follow', 'class', 'define', 'store', 'item', 'csharp', 'public', 'class', 'book', 'itabledata', 'public', 'string', 'set', 'public', 'idictionary', 'string', 'object', 'metadata', 'set', 'tablecontroller', 'type', 'book', 'return', 'record', 'metadata', 'odata', 'spec', 'able', 'query', 'subdocument', 'filter', 'metadata', 'reviewcount', 'query', 'fail', 'support', 'right', 'basically', 'try', 'replicate', 'https', 'learn', 'microsoft', 'com', 'aspnet', 'web', 'api', 'overview', 'odata', 'support', 'aspnet', 'web', 'api', 'odata', 'use', 'open', 'type', 'odata', 'query', 'metadata']","['odata', 'dynamic', 'property', 'query']",3803495412979643859,8
"['watch', 'youtube', 'video', 'use', 'text', 'speech', 'depend', 'quality', 'video', 'tts', 'engine', 'use', 'people', 'blast', 'bother', 'tune', 'tweak', 'audio', 'listenable', 'tts', 'engine', 'pronounce', 'acronym', 'correctly', 'distract', 'tts', 'system', 'capability', 'change', 'pronunciation', 'word', 'acronym', 'time', 'user', 'aware', 'think', 'people', 'aware', 'ssml', 'ssml', 'stand', 'speech', 'synthesis', 'markup', 'language', 'use', 'phonetically', 'pronounce', 'word', 'emphasis', 'particular', 'syllable', 'anyways', 'curious', 'hear', 'think', 'subject', 'good', 'tts', 'system', 'recently', 'discover', 'speechki', 'far', 'good', 'quality', 'tts', 'hear', 'far', 'unfortunately', 'expensive', 'use', 'plugin', 'inside', 'chatgpt', 'plus', 'sample', 'https', 'chat', 'openai', 'com', 'share', 'speeki', 'aside', 'tts', 'overdub', 'feature', 'descript', 'azure', 'speech', 'service']","['care', 'youtube', 'video', 'use', 'tts']",8259362097061110247,1
"['original', 'chat', 'link', 'https', 'chat', 'openai', 'com', 'share', 'summary', 'message', 'environment', 'description', 'message', 'grid', 'datum', 'structure', 'parse', 'env', 'string', 'define', 'function', 'compute', 'position', 'input', 'grid', 'data', 'structure', 'function', 'skeleton', 'output', 'fully', 'implement', 'function', 'note', 'gpt', 'originally', 'hallucinate', 'wrong', 'answer', 'self', 'critique', 'method', 'automatically', 'fix', 'grid', 'data', 'structure', 'python', 'dataclass', 'class', 'grid', 'row', 'int', 'col', 'int', 'cell', 'sequence', 'sequence', 'str', 'staticmethod', 'def', 'from_string', 'string', 'str', 'line', 'string', 'split', 'row', 'len', 'line', 'col', 'len', 'line', 'cell', 'line', 'line', 'cell', 'pos', 'range', 'col', 'cell', 'append', 'line', 'pos', 'pos', 'cell', 'tuple', 'cell', 'cell', 'append', 'cell', 'cell', 'tuple', 'cell', 'return', 'grid', 'row', 'col', 'cell', 'def', 'str', 'self', 'return', 'join', 'join', 'row', 'row', 'self', 'cell', 'function', 'skeleton', 'python', 'def', 'exists_obj', 'grid', 'grid', 'obj', 'str', 'col', 'str', 'bool', 'check', 'object', 'color', 'environment', 'def', 'get_position', 'grid', 'grid', 'obj', 'str', 'col', 'str', 'tuple', 'int', 'int', 'object', 'color', 'environment', 'return', 'coordinate', 'return', 'def', 'get_agent_position', 'grid', 'grid', 'return', 'position', 'agent', 'def', 'get_agent_direction', 'grid', 'grid', 'return', 'direction', 'agent', 'face', 'function', 'python', 'def', 'exists_obj', 'grid', 'grid', 'obj', 'str', 'col', 'str', 'bool', 'check', 'object', 'color', 'environment', 'row', 'range', 'grid', 'row', 'col', 'range', 'grid', 'col', 'cell', 'grid', 'cell', 'row', 'col', 'cell', 'object_to_str', 'obj', 'color_to_str', 'col', 'return', 'true', 'return', 'false', 'def', 'get_position', 'grid', 'grid', 'obj', 'str', 'col', 'str', 'tuple', 'int', 'int', 'object', 'color', 'environment', 'return', 'coordinate', 'return', 'row', 'range', 'grid', 'row', 'col', 'range', 'grid', 'col', 'cell', 'grid', 'cell', 'row', 'col', 'cell', 'object_to_str', 'obj', 'color_to_str', 'col', 'return', 'row', 'col', 'return', 'def', 'get_agent_position', 'grid', 'grid', 'return', 'position', 'agent', 'row', 'range', 'grid', 'row', 'col', 'range', 'grid', 'col', 'cell', 'grid', 'cell', 'row', 'col', 'cell', 'agent', 'represent', 'return', 'row', 'col', 'return', 'def', 'get_agent_direction', 'grid', 'grid', 'return', 'direction', 'agent', 'face', 'row', 'range', 'grid', 'row', 'col', 'range', 'grid', 'col', 'cell', 'grid', 'cell', 'row', 'col', 'cell', 'return', 'agent_dir_to_str', 'right', 'elif', 'cell', 'return', 'agent_dir_to_str', 'elif', 'cell', 'return', 'agent_dir_to_str', 'leave', 'elif', 'cell', 'return', 'agent_dir_to_str', 'return']","['gpt', 'writing', 'function']",-1212379549286480137,1
"['ログイン状態であれば使える', 'ただし', 'bullseyeの時と挙動が違って', '電源ボタンを押したらシャットダウンして欲しいので', '設定を変える', 'gpt', '成功したので載せておきます', '電源ボタンを押した時にシャットダウンするようにできますか', 'https', 'www', 'debian', 'org', 'release', 'bookworm', 'index', 'html', 'gpt', 'あなたの問題を解決するためには', 'acpiイベントを設定してシャットダウンさせるスクリプトを作成します', '以下にその手順を詳しく説明します', 'しかし', 'この変更はシステムレベルの変更となるため', 'どのような影響があるかを理解してから行うことをお勧めします', 'acpi', 'advanced', 'configuration', 'power', 'interface', 'サポートが有効になっていることを確認してください', 'これは', 'あなたのマシンが電源ボタンの押下を認識できるようにする機能です', 'これを確認するためには', '以下のコマンドを使います', 'grep', 'acpi', 'boot', 'config', 'uname', '出力が', 'config_acpi', 'を含んでいれば', 'acpiが有効になっていることが確認できます', 'etc', 'acpi', 'event', 'ディレクトリに新しい設定ファイルを作成します', '例えば', 'powerbtn', 'という名前でファイルを作成します', 'sudo', 'nano', 'etc', 'acpi', 'event', 'powerbtn', 'このファイルに以下の内容を記述します', 'event', 'button', 'power', 'pbtn', 'pwrf', 'action', 'sbin', 'shutdown', 'これは', '電源ボタン', 'pbtn', 'または', 'pwrf', 'が押されたときに', 'sbin', 'shutdown', 'コマンドを実行するという意味です', '最後に', 'acpiデーモンをリスタートします', 'sudo', 'service', 'acpid', 'restart', 'これで', '電源ボタンを押すとシステムがシャットダウンするはずです', 'それでも問題が解決しない場合は', '具体的なエラーメッセージやシステムの詳細情報を教えていただければ', 'より具体的なアドバイスが可能です', 'https', 'chat', 'openai', 'com', 'share']","['debian', 'bookwormで電源ボタンを押してもシャットダウンしなくなった']",-5766171621265446731,9
"['message', 'environment', 'description', 'message', 'datum', 'structure', 'function', 'define', 'message', 'prompt', 'specific', 'environment', 'layout', 'decomposition', 'naively', 'ask', 'decomposition', 'good', 'lack', 'structure', 'need', 'shoot', 'prompt', 'example', 'https', 'chat', 'openai', 'com', 'share']","['gpt', 'decompose', 'mission', 'use', 'function']",4843390828745789751,1
"['hello', 'mention', 'title', 'window', 'server', 'use', 'iis', 'host', 'laravel', 'application', 'active', 'directory', 'account', 'set', 'identity', 'application', 'pool', 'laravel', 'app', 'run', 'successfully', 'manage', 'use', 'account', 'access', 'database', 'host', 'different', 'window', 'server', 'domain', 'use', 'window', 'authentication', 'allow', 'leave', 'db_username', 'db_password', 'access', 'mail', 'service', 'mail_username', 'mail_password', 'fill', 'target', 'achieve', 'ldap', 'connection', 'fashion', 'idea', 'iis', 'project']","['ldap', 'authentication', 'use', 'iis', 'application', 'pool', 'identity']",7575594554874064935,7
"['message', 'environment', 'description', 'message', 'datum', 'structure', 'function', 'define', 'message', 'prompt', 'specific', 'environment', 'layout', 'decomposition', 'naively', 'ask', 'decomposition', 'good', 'lack', 'structure', 'need', 'shoot', 'prompt', 'example', 'https', 'chat', 'openai', 'com', 'share']","['gpt', 'decompose', 'mission', 'use', 'function']",4843390828745789751,9
"['greeting', 'community', 'want', 'know', 'possible', 'consider', 'feature', 'tms', 'remember', 'tab', 'suspension', 'disable', 'click', 'browser', 'restart', 'difficult', 'implement', 'tab', 'unique', 'ids', 'sort', 'yes', 'reset']","['way', 'persist', 'tab', 'suspension', 'browser', 'restart']",1892813645806775180,1
"['understand', 'environment', 'prompt', 'chatgpt', 'use', 'gpt', 'blockedunlockpickup', 'environment', 'clear', 'gpt', 'understand', 'locked', 'door', 'environment', 'need', 'unlock', 'door', 'pick', 'key', 'proceed', 'https', 'chat', 'openai', 'com', 'share', 'gpt', 'turbo', 'understand', 'instead', 'hallucinate', 'wrong', 'answer', 'zero', 'shot', 'hallucinate', 'wrong', 'answer', 'ask', 'pick', 'key', 'https', 'pastebin', 'com', 'cmqenkkj']","['compare', 'llm']",4638363932937788467,9
"['https', 'chat', 'openai', 'com', 'share']",[],-335122982425696106,9
"['instal', 'python', 'run', 'new', 'docker', 'container', 'demo', 'https', 'chat', 'openai', 'com', 'share', 'image', 'description', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'list', 'file', 'png', 'list', 'file', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'problem', 'solve', 'png', 'python', 'find', 'chatgpt', 'offer', 'install', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'instal', 'package', 'png', 'instal', 'python', 'local', 'container', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'pull', 'node', 'image', 'png', 'pull', 'late', 'node', 'docker', 'image', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'run', 'python', 'png', 'run', 'python', 'local', 'container', 'screenshot', 'https', 'raw', 'githubusercontent', 'com', 'pandora', 'main', 'image', 'demo', 'run', 'docker', 'png', 'run', 'node', 'new', 'docker', 'container']","['demo', 'example', 'thread', 'share', 'pandora']",2006588039479725369,1
"['llm', 'inf', 'nlp', 'machine', 'learn', 'developer', 'https', 'github', 'llm', 'inf']","['llm', 'inf']",-1884439139562533968,8
"['message', 'environment', 'description', 'message', 'datum', 'structure', 'function', 'define', 'message', 'prompt', 'specific', 'environment', 'layout', 'decomposition', 'naively', 'ask', 'decomposition', 'good', 'lack', 'structure', 'need', 'shoot', 'prompt', 'example', 'https', 'chat', 'openai', 'com', 'share']","['gpt', 'decompose', 'mission', 'use', 'function']",4843390828745789751,2
"['beokbeok', 'fragment는', '추가로', '작성하겠습니다', 'activity', 'activity는', '다음의', 'lifecycle', 'callback', '함수를', '가진다', 'oncreate', 'onstart', 'onresume', 'onpause', 'onstop', 'ondestroy', 'oncreate', 'system이', 'activity를', '호출된다', 'activity의', '주기에서', '실행되어야', '로직을', '여기에', '작성한다', '데이터를', 'view', 'list에', '바인딩한다', 'viewmodel을', '생성한다', 'oncreate', '함수는', 'savedinstancestate', '파라미터를', '입력받는다', 'savedinstancestate는', 'activity의', '상태를', 'bundle', 'object로', '가지고', 'activity가', '이전에', '존재한', '없다면', 'null이다', 'onsaveinstancestate', '함수는', 'activity가', '일시적으로', 'destroy', '호출된다', '여기서', '저장할', '저장된', 'activity를', '재생성할', 'savedinstancestate', '변수를', '복원할', 'onrestoreinstancestate', '함수는', 'onsaveinstancestate', '함수를', '저장한', '있으면', '호출된다', '함수는', 'onstart', '함수가', '완료된', '호출된다', 'layout을', 'xml', '파일로', '생성하는', 'activity', 'code에서', 'view를', '생성하고', '생성한', 'view를', 'viewgroup에', 'view', 'hierarchy를', '생성할', 'viewgroup을', 'setcontentview의', '파라미터로', '설정하면', 'activity', 'code에서', '생성한', 'view가', '화면에', '보인다', 'onstart', 'activity가', 'start', 'state에', '진입할', '호출된다', '함수가', '호출되면', 'activity가', '사용자에게', '보인다', 'activity가', 'foreground에', '진입할', '있도록', '상호작용할', '상태가', '되도록', '준비한다', '함수는', '완료된다', 'onresume', 'activity가', 'resume', '상태가', 'foreground', '상태가', 'system은', 'onresume', '함수를', '호출한다', '상태에서', '사용자와', '상호작용한다', '상태는', '전화가', '오거나', 'activity로', '전환하거나', '화면을', '않으면', '지속된다', 'activity가', 'resume', '상태일', 'lifecycle', 'component는', '화면이', '사용자에게', '보이고', 'foreground', '상태일', '가능한', '기능을', '실행할', 'camera', 'preview', 'interruptive', 'event가', '발생하면', 'activity는', 'pause', '상태가', 'onpause', '함수가', '호출된다', 'paused', '상태에서', 'resume', '상태가', 'onresume', '함수가', '호출된다', 'onresume', '함수에서', 'resume', '상태에서', 'pause', '상태가', 'release', 'component를', '초기화하는', '코드를', '반드시', '작성해야', '윈도우', '모드에서는', 'activity', '화면이', '보일지라도', '사용자가', 'activity가', '속하지', 'window를', '조작하고', '있으면', 'activity가', 'foreground', '상태가', 'activity는', 'pause', '상태가', '따라서', 'resume', '동작하도록', '설정한', '기능은', 'pause', '상태가', '멈춘다', '사용자에게', '화면이', '보이지만', 'pause', '상태일', '기능이', '동작하기를', '원한다면', 'activity가', 'start', '상태일', '기능이', '시작하도록', '하지만', '카메라와', '공용으로', '사용하는', '시스템', '자원은', '동시에', '사용할', '없으므로', 'start', '상태일', '시작되는', '기능은', '신중하게', '선택해야', '윈도우', '모드에서', 'start', '상태에서', '카메라를', '실행시키고', '앱으로', '전환된', '카메라를', '사용할', '동시에', '사용할', '있지만', '배터리를', '소모하는', 'gps와', 'resource도', 'pause', '상태일', '동작할', '필요가', '있는지', '고민해봐야', 'lifecycle을', '고려하여', '리소스를', 'release하는', '코드를', '작성해야', 'onstart에서', '리소스를', '생성한', 'onstop에서', '리소스를', '해제해야', 'onresume에서', '리소스를', '생성한', 'onpause에서', '리소스를', '해제해야', 'onpause', 'activity가', 'foreground에', 'system은', '함수를', '호출한다', 'activity가', '상태에', '진입하는', '다음과', '전화가', '오거나', 'activity로', '전환하거나', '화면을', '윈도우', '모드에서', '사용자가', 'app을', '사용하다가', 'app으로', 'focus를', '전환했을', 'dialog와', '반투명', 'activity가', '나타날', 'onpause', '함수는', '기능을', '수행할', '시간이', '주어지지', '않는다', 'app', '데이터', 'network', 'database', 'transaction과', '시간이', '걸리는', '작업은', 'onstop', '함수에서', '수행되어야', 'onpause', '실행이', '완료되었다고', 'pause', '상태를', '벗어나는', '아니다', 'onresume', '함수가', '호출될', '때까지', 'activity가', '사용자에게', '완전히', '보여지지', 'onstop', '함수가', '호출될', '때까지', 'paused', '상태를', '유지한다', 'onstop', 'activity가', '사용자에게', '보이지', 'stop', '상태가', 'system은', '함수를', '호출한다', 'activity가', '실행을', '마치고', 'terminate', '직전에도', '호출된다', 'app이', '사용자에게', '보이지', '필요하지', 'resource를', 'release', '하거나', '조정해줘야', 'animation', '효과를', '멈추거나', '정확한', 'gps', '사용에서', '대략적인', 'gps', '사용모드로', '전환해야', 'cpu', '자원을', '필요로', '시간이', '걸리는', '작업은', 'onstop', '함수에서', '수행되어야', 'stop', '상태가', '되더라도', '시스템이', 'process를', 'destroy', '상태와', '정보를', '메모리에', '가지고', '시스템이', 'stop', '상태가', 'activity의', 'process를', 'destroy', 'edittext에', '입력한', 'text와', 'view', 'object의', '상태만', 'bundle', '타입으로', '가지고', '나머지는', '개발자가', '복원하는', '코드를', '처리해야', 'ondestory', 'activity가', 'destroy', 'ondestory', '함수가', '호출된다', 'system이', 'ondestroy', '함수를', '호출하는', '경우는', '다음과', '사용자가', '뒤로가기', '버튼을', '눌러서', 'activity를', '종료하거나', 'activity의', 'finish', '함수가', '호출되어', 'activity가', '종료되었을', '윈도우', '진입과', 'configuration', 'change', '때문에', 'system이', 'activity를', '일시적으로', 'destroy', 'lifecycle', 'component는', 'activity가', 'destroy', '정리할', '있으면', 'ondestory', '함수에서', '처리해야', 'view', '관련된', '데이터는', '함수에서', '처리하지', 'viewmodel을', '사용해서', '관리해야', '왜냐하면', 'viewmodel은', '별도의', '로직을', '구현하지', '않아도', 'activity가', '재생성되면', '기존에', 'viewmodel이', '가지고', '데이터를', '이용해서', '복원해주기', '때문이다', 'viewmodel이', 'activity가', '재생성', '않으면', 'viewmodel도', 'destroy', 'destroy', 'oncleare', '함수가', '호출된다', 'viewmodel이', '가지고', '데이터를', '저장해야', '한다면', 'oncleare', '함수에서', '처리하면', '자세한', '내용은', 'https', 'github', 'com', 'dothebestmayb', 'upbitapi', 'discussion', 'activity가', '종료되면', 'ondestroy', '함수가', '마지막으로', '호출된다', 'activity가', '시스템에', '일시적으로', 'destroy', '됐다면', '나중에', 'oncreate', '함수가', '호출된다', '수명주기', '구성요소', 'lifecycle', 'aware', 'component', '함수를', '구현하면', 'activity에서', '함수를', '사용할', 'activity의', 'lifecycle이', '변경되면', 'lifecycle', 'aware', 'component는', 'life', 'cycle', 'event를', '수신한다', 'on_start', 'on_pause', 'on_stop', 'foreground가', '아니면', '실행할', '필요가', '함수는', 'on_pause', 'event를', '수신했을', '멈추면', '화면이', '보이지', '동작할', '필요가', '함수는', 'on_stop', 'event를', '수신했을', '멈추면', 'startactivity', 'intent', 'intent', '함수를', '사용하면', 'activity에서', 'activity를', '실행할', '실행한', 'activity로부터', '결과를', '전달받아야', '한다면', 'startactivityforresult', '함수를', '사용하면', '실행한', 'activity와', '실행된', 'activity의', 'lifecycle을', '고려해야', 'https', 'developer', 'android', 'com', 'guide', 'component', 'activity', 'activity', 'lifecycle', 'coordinate', 'activity', '참고자료', 'https', 'developer', 'android', 'com', 'guide', 'component', 'activity', 'activity', 'lifecycle']","['activity', 'fragment의', 'lifecycle과', '차이점']",6433249606403626638,9
"['offer', 'guide', 'prompt', 'flashcard', 'generation']","['flashcard', 'generation']",4513220956015717657,9
"['totp', 'https', 'github', 'com', 'epicweb', 'dev', 'epic', 'stack', 'asset', 'https', 'www', 'epicweb', 'dev', 'tip', 'improve', 'security', 'time', 'base', 'time', 'password', 'totps', 'watch', 'kent', 'rundown', 'demo', 'https', 'www', 'epicweb', 'dev', 'tip', 'improve', 'security', 'time', 'base', 'time', 'password', 'totps', 'https', 'www', 'epicweb', 'dev', 'tip', 'improve', 'security', 'time', 'base', 'time', 'password', 'totps', 'read', 'relevant', 'decision', 'document', 'https', 'github', 'com', 'epicweb', 'dev', 'epic', 'stack', 'blob', 'main', 'doc', 'decision', 'email', 'code', 'https', 'github', 'com', 'epicweb', 'dev', 'epic', 'stack', 'blob', 'main', 'doc', 'decision', 'totp', 'interesting', 'chatgpt', 'conversation', 'https', 'chat', 'openai', 'com', 'share']","['improve', 'security', 'switching', 'time', 'base', 'time', 'password', 'totps']",-4876773669186691514,2
"['feel', 'free', 'share', 'poll', 'close', 'june', 'est', 'ensure', 'update', 'doc', 'ietf', 'working', 'group', 'wglc', 'discussion', 'context', 'choice', 'https', 'github', 'com', 'ietf', 'uuidrev', 'issue', 'https', 'github', 'com', 'ietf', 'uuidrev', 'issue', 'https', 'github', 'com', 'ietf', 'draft', 'issue', 'edit', 'bit', 'set', 'remain', 'nil', 'uuid', 'old', 'definition', 'define', 'sample', 'jdknezek', 'daegalus', 'chrylis', 'mikemix', 'kurtthevike', 'sprql', 'kjmph', 'matrixai', 'kripod', 'karwa', 'mareek', 'oittaa', 'jakwing', 'fabiolimace', 'liosk', 'theckman', 'kjmph', 'iology', 'baermitumlaut', 'diananite', 'jakwing', 'nicolas', 'grekas', 'mlhamel', 'bradleypeabody', 'mcr', 'martinthomson', 'jimfenton', 'petere', 'astiob', 'diananite', 'crutchcorn', 'broofa']","['uuid', 'bit', 'set', 'ffffffff', 'ffff', 'ffff', 'ffff', 'ffffffffffff']",9066404289062448652,7
"['offer', 'guide', 'prompt', 'flashcard', 'generation']","['flashcard', 'generation']",4513220956015717657,1
"['greeting', 'community', 'want', 'know', 'possible', 'consider', 'feature', 'tms', 'remember', 'tab', 'suspension', 'disable', 'click', 'browser', 'restart', 'difficult', 'implement', 'tab', 'unique', 'ids', 'sort', 'yes', 'reset']","['way', 'persist', 'tab', 'suspension', 'browser', 'restart']",1892813645806775180,2
"['hello', 'mention', 'title', 'window', 'server', 'use', 'iis', 'host', 'laravel', 'application', 'active', 'directory', 'account', 'set', 'identity', 'application', 'pool', 'laravel', 'app', 'run', 'successfully', 'manage', 'use', 'account', 'access', 'database', 'host', 'different', 'window', 'server', 'domain', 'use', 'window', 'authentication', 'allow', 'leave', 'db_username', 'db_password', 'access', 'mail', 'service', 'mail_username', 'mail_password', 'fill', 'target', 'achieve', 'ldap', 'connection', 'fashion', 'idea', 'iis', 'project']","['ldap', 'authentication', 'use', 'iis', 'application', 'pool', 'identity']",7575594554874064935,8
"['import', 'multiple', 'makestyle', 'use', 'tss', 'react', 'const', 'class', 'rfpgridstyle', 'const', 'class', 'intaketablestyle', 'redeclare', 'block', 'scope', 'variable', 'error']","['import', 'multiple', 'makestyle', 'tss', 'react']",3206044801046265214,9
"['https', 'chat', 'openai', 'com', 'share', 'interesting', 'chatgpt', 'game']","['flappy', 'bird', 'game']",-7103193803838086407,2
